online_order,book_table,rate,votes,location,rest_type,cuisines,approx_cost(for two people),listed_in(type)
Yes,No,3.5,35,Jayanagar,Quick Bites,others,250,Dine-out
No,No,4.2,377,JP Nagar,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
No,No,3.700448817952718,0,Marathahalli,Quick Bites,others,300,Dine-out
Yes,No,3.4,11,Jayanagar,Quick Bites,others,200,Dine-out
Yes,No,3.3,49,Koramangala 5th Block,Quick Bites,Biryani,300,Dine-out
Yes,No,3.9,75,Bannerghatta Road,Quick Bites,others,200,Dine-out
Yes,No,3.0,6,Bannerghatta Road,others,others,400,Dine-out
No,No,2.7,43,JP Nagar,Casual Dining,others,"1,000",Dine-out
No,No,3.3,14,Bannerghatta Road,others,others,700,Dine-out
No,No,3.700448817952718,0,Jayanagar,Casual Dining,"Chinese, North Indian",500,Dine-out
No,No,3.700448817952718,0,JP Nagar,Casual Dining,others,800,Dine-out
No,No,3.700448817952718,0,HSR,Cafe,others,500,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Casual Dining,"North Indian, Chinese",650,Dine-out
No,No,3.700448817952718,0,JP Nagar,Casual Dining,North Indian,600,Dine-out
No,No,3.700448817952718,0,Koramangala 7th Block,Cafe,others,500,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Casual Dining,North Indian,500,Dine-out
No,No,3.700448817952718,0,JP Nagar,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,others,Casual Dining,others,400,Dine-out
No,No,3.700448817952718,0,Jayanagar,Quick Bites,others,250,Dine-out
Yes,No,3.9,194,JP Nagar,Casual Dining,"South Indian, North Indian, Chinese",400,Dine-out
Yes,No,3.700448817952718,0,Jayanagar,others,"Mithai, Street Food",200,Dine-out
Yes,No,3.700448817952718,0,others,others,others,100,Dine-out
Yes,No,3.5,5,Koramangala 4th Block,Casual Dining,Chinese,800,Dine-out
Yes,No,3.700448817952718,0,Jayanagar,Casual Dining,others,600,Dine-out
Yes,No,2.7,74,others,Casual Dining,others,700,Dine-out
No,No,3.8,20,Koramangala 5th Block,Quick Bites,others,,Dine-out
No,No,3.6,13,Jayanagar,Quick Bites,South Indian,200,Dine-out
No,No,2.3,175,JP Nagar,Casual Dining,North Indian,450,Dine-out
No,No,3.6,13,Bannerghatta Road,Cafe,Cafe,700,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,others,300,Dine-out
Yes,No,3.9,64,Koramangala 5th Block,Quick Bites,others,300,Dine-out
Yes,No,3.4,9,Jayanagar,Quick Bites,others,200,Dine-out
No,No,2.8,64,Koramangala 7th Block,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
Yes,No,3.9,92,JP Nagar,Quick Bites,others,300,Dine-out
Yes,No,4.2,76,Koramangala 5th Block,Quick Bites,others,450,Dine-out
Yes,No,3.1,7,Koramangala 5th Block,Quick Bites,others,500,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.5,8,Koramangala 7th Block,others,others,250,Dine-out
No,No,3.7,29,HSR,Casual Dining,others,600,Dine-out
No,No,3.1,7,Koramangala 5th Block,others,others,200,Dine-out
No,No,3.2,4,HSR,Casual Dining,others,700,Dine-out
No,No,2.8,56,JP Nagar,others,North Indian,"1,200",Dine-out
No,No,2.6,53,Sarjapur Road,,"North Indian, Chinese",500,Dine-out
No,No,3.8,40,Koramangala 7th Block,Casual Dining,others,500,Dine-out
No,No,3.3,7,HSR,Casual Dining,"North Indian, Chinese",450,Dine-out
No,No,3.3,4,Koramangala 5th Block,others,others,300,Dine-out
No,No,3.5,7,Koramangala 5th Block,Casual Dining,others,850,Dine-out
No,No,3.6,16,Koramangala 7th Block,Cafe,others,300,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,"North Indian, Chinese",400,Dine-out
No,No,3.700448817952718,0,JP Nagar,Quick Bites,South Indian,150,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,Fast Food,300,Dine-out
Yes,No,3.6,60,Jayanagar,Quick Bites,others,400,Dine-out
Yes,No,3.5,13,BTM,Quick Bites,"North Indian, South Indian, Chinese",200,Dine-out
Yes,No,3.3,12,JP Nagar,Quick Bites,others,300,Dine-out
Yes,No,3.3,4,Koramangala 5th Block,Quick Bites,Chinese,300,Dine-out
Yes,No,3.3,13,JP Nagar,Quick Bites,others,300,Dine-out
Yes,No,3.1,22,Jayanagar,Quick Bites,Fast Food,400,Dine-out
No,No,2.8,53,Koramangala 4th Block,others,others,600,Dine-out
No,No,3.7,34,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.8,89,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.6,19,Jayanagar,Quick Bites,others,400,Dine-out
No,No,2.9,231,JP Nagar,Dessert Parlor,others,800,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,others,others,600,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Bakery,Bakery,300,Dine-out
No,No,3.700448817952718,0,Jayanagar,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,"South Indian, North Indian, Chinese",250,Dine-out
No,No,3.700448817952718,0,JP Nagar,others,North Indian,500,Dine-out
Yes,No,3.700448817952718,0,HSR,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,JP Nagar,Quick Bites,others,150,Dine-out
No,No,3.700448817952718,0,JP Nagar,Quick Bites,others,250,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,150,Dine-out
No,No,3.700448817952718,0,JP Nagar,Quick Bites,others,250,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,Chinese,350,Dine-out
Yes,No,3.5,22,others,Quick Bites,"Chinese, North Indian",500,Dine-out
Yes,No,3.3,6,others,Quick Bites,North Indian,300,Dine-out
Yes,No,3.3,11,others,Quick Bites,others,300,Dine-out
Yes,No,3.7,51,Bannerghatta Road,Quick Bites,North Indian,300,Dine-out
Yes,No,3.8,75,Jayanagar,Quick Bites,others,300,Dine-out
Yes,No,3.2,9,Jayanagar,Quick Bites,"North Indian, Chinese",400,Dine-out
Yes,No,3.0,72,Koramangala 5th Block,Quick Bites,others,600,Dine-out
Yes,No,3.9,33,JP Nagar,others,others,600,Dine-out
Yes,No,3.5,16,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.5,12,Koramangala 7th Block,Quick Bites,South Indian,300,Dine-out
No,No,3.6,68,Koramangala 7th Block,others,others,550,Dine-out
No,No,3.8,82,Koramangala 7th Block,Quick Bites,others,200,Dine-out
No,No,3.3,5,Jayanagar,Quick Bites,Fast Food,200,Dine-out
No,No,3.2,5,JP Nagar,Quick Bites,others,200,Dine-out
No,No,3.3,6,JP Nagar,Quick Bites,others,500,Dine-out
No,No,3.3,4,Koramangala 4th Block,others,"North Indian, Chinese","1,000",Dine-out
No,No,2.2,90,Bannerghatta Road,Casual Dining,"North Indian, Chinese",750,Dine-out
No,No,3.2,13,Koramangala 1st Block,Quick Bites,Biryani,200,Dine-out
No,No,3.7,9,Bannerghatta Road,Cafe,others,400,Dine-out
No,No,3.3,5,Koramangala 5th Block,others,others,150,Dine-out
No,No,3.4,39,Koramangala 5th Block,Casual Dining,others,700,Dine-out
No,No,3.1,10,JP Nagar,others,others,200,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,others,100,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,"North Indian, Chinese",300,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,600,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,250,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,"South Indian, North Indian, Chinese",250,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,South Indian,250,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,South Indian,200,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,Jayanagar,Quick Bites,South Indian,150,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,400,Dine-out
Yes,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,"Chinese, North Indian",250,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,250,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,"North Indian, South Indian, Chinese",200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,500,Dine-out
Yes,No,3.700448817952718,0,Jayanagar,Quick Bites,others,300,Dine-out
Yes,No,3.2,6,others,Quick Bites,"North Indian, Chinese",250,Dine-out
Yes,No,3.9,58,Koramangala 7th Block,Quick Bites,others,500,Dine-out
Yes,No,3.700448817952718,0,Koramangala 4th Block,Quick Bites,others,200,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,Fast Food,200,Dine-out
No,No,3.4,15,Bannerghatta Road,Quick Bites,others,150,Dine-out
No,No,2.9,53,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.5,56,Bannerghatta Road,Quick Bites,"South Indian, North Indian",400,Dine-out
No,No,3.3,6,Jayanagar,Quick Bites,Fast Food,300,Dine-out
No,No,3.4,25,JP Nagar,Quick Bites,others,200,Dine-out
Yes,No,3.8,14,Jayanagar,Casual Dining,"South Indian, North Indian, Chinese",600,Dine-out
Yes,No,3.6,49,HSR,Casual Dining,others,500,Dine-out
No,No,3.4,11,Koramangala 7th Block,Quick Bites,others,200,Dine-out
No,No,3.2,7,Koramangala 5th Block,Quick Bites,others,100,Dine-out
No,No,3.2,4,Bannerghatta Road,Quick Bites,others,100,Dine-out
No,No,2.7,77,others,Quick Bites,others,500,Dine-out
No,No,3.3,4,Jayanagar,Quick Bites,Fast Food,200,Dine-out
No,No,3.3,4,Bannerghatta Road,others,others,400,Dine-out
No,No,2.8,12,Bannerghatta Road,Quick Bites,others,450,Dine-out
No,No,3.8,14,Koramangala 6th Block,Quick Bites,others,350,Dine-out
No,No,3.1,12,Jayanagar,others,others,500,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,South Indian,200,Dine-out
No,No,3.2,4,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.6,19,Bannerghatta Road,Quick Bites,others,250,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,others,200,Dine-out
No,No,3.3,4,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,2.9,14,Koramangala 5th Block,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.7,21,Koramangala 5th Block,Quick Bites,others,250,Dine-out
No,No,3.4,4,Bannerghatta Road,others,others,600,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,Fast Food,200,Dine-out
No,No,3.8,27,Jayanagar,Quick Bites,others,300,Dine-out
No,No,3.2,23,Bannerghatta Road,others,others,450,Dine-out
No,No,3.3,16,Bannerghatta Road,Quick Bites,others,600,Dine-out
No,No,3.2,4,others,Quick Bites,others,400,Dine-out
No,No,3.5,14,Bannerghatta Road,Quick Bites,others,100,Dine-out
No,No,3.6,10,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,Jayanagar,Quick Bites,others,200,Dine-out
No,No,3.0,18,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,JP Nagar,Quick Bites,Fast Food,250,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,others,250,Dine-out
No,No,3.4,8,Koramangala 7th Block,Quick Bites,others,100,Dine-out
No,No,3.1,21,Koramangala 5th Block,Quick Bites,"South Indian, North Indian, Chinese",200,Dine-out
No,No,3.700448817952718,0,Jayanagar,Quick Bites,Biryani,200,Dine-out
No,No,3.2,7,others,Quick Bites,Biryani,250,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,South Indian,200,Dine-out
No,No,3.5,12,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,Fast Food,200,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,others,500,Dine-out
No,No,3.700448817952718,0,Koramangala 7th Block,Quick Bites,"North Indian, Chinese",300,Dine-out
No,No,2.7,16,Bannerghatta Road,others,others,500,Dine-out
No,No,3.5,15,Koramangala 5th Block,others,others,400,Dine-out
No,No,3.2,4,Bannerghatta Road,Quick Bites,"South Indian, North Indian",400,Dine-out
No,No,3.3,7,Bannerghatta Road,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,Bannerghatta Road,Quick Bites,Biryani,300,Dine-out
No,No,3.3,4,others,Quick Bites,others,200,Dine-out
No,No,3.5,6,Koramangala 5th Block,Quick Bites,"Chinese, North Indian",250,Dine-out
No,No,3.700448817952718,0,HSR,Quick Bites,"North Indian, South Indian",300,Dine-out
No,No,3.6,10,Bannerghatta Road,others,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,400,Dine-out
No,No,3.3,4,Bannerghatta Road,others,others,200,Dine-out
Yes,No,3.6,140,Bannerghatta Road,Quick Bites,others,200,Dine-out
Yes,No,2.7,85,JP Nagar,Cafe,others,500,Dine-out
Yes,No,3.0,57,Jayanagar,Quick Bites,others,400,Dine-out
Yes,No,3.1,21,Bannerghatta Road,others,others,250,Dine-out
No,No,3.7,91,Jayanagar,Casual Dining,"North Indian, Chinese",900,Dine-out
Yes,No,4.1,205,Koramangala 5th Block,Quick Bites,Fast Food,250,Dine-out
Yes,No,3.3,7,Bannerghatta Road,Quick Bites,others,300,Dine-out
No,No,3.8,89,JP Nagar,Quick Bites,others,400,Dine-out
No,No,3.0,17,others,Quick Bites,"North Indian, Chinese",300,Dine-out
Yes,No,3.1,6,Jayanagar,Casual Dining,"North Indian, Chinese",550,Dine-out
Yes,No,2.8,165,Bannerghatta Road,Quick Bites,others,450,Dine-out
Yes,No,3.1,68,Jayanagar,Quick Bites,others,550,Dine-out
No,No,3.8,21,Koramangala 5th Block,Quick Bites,others,100,Dine-out
Yes,No,3.8,62,others,Quick Bites,others,350,Dine-out
Yes,No,3.4,15,Bannerghatta Road,Casual Dining,"North Indian, Chinese",600,Dine-out
Yes,Yes,3.8,256,Bannerghatta Road,Casual Dining,others,800,Dine-out
No,No,3.0,9,Koramangala 5th Block,Quick Bites,others,150,Dine-out
Yes,No,3.1,69,Bannerghatta Road,Quick Bites,others,250,Dine-out
Yes,No,2.3,298,others,Quick Bites,others,450,Dine-out
Yes,No,3.8,187,JP Nagar,Cafe,others,500,Dine-out
Yes,No,2.5,47,others,Casual Dining,others,800,Dine-out
No,Yes,4.5,3902,Koramangala 5th Block,others,others,"1,000",Drinks & nightlife
No,Yes,3.700448817952718,0,Koramangala 5th Block,others,others,"2,100",Drinks & nightlife
No,Yes,4.4,1149,BTM,"Casual Dining, Bar",others,"1,100",Drinks & nightlife
Yes,Yes,4.1,624,BTM,"Casual Dining, Bar",others,"1,500",Drinks & nightlife
No,Yes,4.0,165,BTM,others,others,"1,100",Drinks & nightlife
No,No,3.0,15,BTM,others,North Indian,"1,000",Drinks & nightlife
No,No,3.5,39,BTM,others,others,"1,200",Drinks & nightlife
No,No,3.700448817952718,0,BTM,others,others,"1,200",Drinks & nightlife
No,No,3.5,8,others,others,others,"1,600",Drinks & nightlife
Yes,No,4.6,4650,Koramangala 7th Block,others,others,"1,500",Drinks & nightlife
No,Yes,4.4,1533,Koramangala 5th Block,others,others,"2,000",Drinks & nightlife
No,Yes,4.5,2225,Koramangala 7th Block,"Casual Dining, Bar",others,"1,100",Drinks & nightlife
No,Yes,3.700448817952718,0,JP Nagar,others,others,"1,500",Drinks & nightlife
Yes,Yes,4.4,2493,Bannerghatta Road,others,others,900,Drinks & nightlife
Yes,Yes,4.4,3870,Koramangala 5th Block,others,others,"1,600",Drinks & nightlife
No,Yes,4.5,6348,Koramangala 7th Block,others,others,"1,600",Drinks & nightlife
Yes,Yes,4.4,4315,JP Nagar,others,others,"1,600",Drinks & nightlife
No,Yes,4.8,4390,Koramangala 5th Block,others,others,"1,000",Drinks & nightlife
No,Yes,4.4,110,Koramangala 5th Block,others,others,"1,500",Drinks & nightlife
No,Yes,4.6,866,Koramangala 4th Block,others,others,"1,400",Drinks & nightlife
No,Yes,4.6,4947,Koramangala 5th Block,others,others,"1,800",Drinks & nightlife
No,Yes,4.5,1932,Koramangala 5th Block,others,others,"1,400",Drinks & nightlife
No,Yes,4.4,1213,Koramangala 4th Block,others,others,"1,200",Drinks & nightlife
No,Yes,3.9,1771,JP Nagar,others,others,"1,300",Drinks & nightlife
No,Yes,4.0,2151,Koramangala 5th Block,others,others,"1,000",Drinks & nightlife
Yes,Yes,4.3,2563,Koramangala 5th Block,others,others,"1,200",Drinks & nightlife
Yes,Yes,4.2,1365,Koramangala 7th Block,"Casual Dining, Bar",others,"1,400",Drinks & nightlife
No,Yes,3.700448817952718,0,Koramangala 5th Block,others,others,"1,500",Drinks & nightlife
Yes,Yes,4.1,587,JP Nagar,"Casual Dining, Bar",others,"1,200",Drinks & nightlife
Yes,Yes,4.1,1774,Koramangala 5th Block,others,others,"1,200",Drinks & nightlife
No,Yes,4.1,759,others,others,"North Indian, Chinese","1,200",Drinks & nightlife
No,Yes,4.2,1192,JP Nagar,others,others,"1,200",Drinks & nightlife
No,Yes,4.1,1235,Koramangala 5th Block,others,others,"1,500",Drinks & nightlife
No,No,3.9,737,Koramangala 6th Block,others,others,"1,400",Drinks & nightlife
No,Yes,3.9,144,Koramangala 5th Block,others,others,"1,000",Drinks & nightlife
Yes,Yes,4.0,1014,JP Nagar,others,others,"1,300",Drinks & nightlife
No,No,3.9,31,Koramangala 4th Block,others,others,"1,000",Drinks & nightlife
No,Yes,3.9,579,Koramangala 5th Block,others,others,"1,300",Drinks & nightlife
No,Yes,3.9,1388,Koramangala 5th Block,others,others,"1,400",Drinks & nightlife
No,No,3.8,103,Koramangala 4th Block,others,others,"1,500",Drinks & nightlife
No,No,3.4,97,JP Nagar,"Casual Dining, Bar",others,"1,100",Drinks & nightlife
No,Yes,3.8,169,Koramangala 4th Block,others,"South Indian, North Indian","1,300",Drinks & nightlife
Yes,No,3.5,9,Koramangala 7th Block,others,others,700,Drinks & nightlife
No,No,2.8,56,JP Nagar,others,North Indian,"1,200",Drinks & nightlife
No,No,3.3,4,Koramangala 4th Block,others,"North Indian, Chinese","1,000",Drinks & nightlife
No,Yes,4.4,1154,BTM,"Casual Dining, Bar",others,"1,100",Pubs and bars
No,Yes,4.5,6349,Koramangala 7th Block,others,others,"1,600",Pubs and bars
No,Yes,3.700448817952718,0,Koramangala 5th Block,others,others,"2,100",Pubs and bars
Yes,Yes,4.1,625,BTM,"Casual Dining, Bar",others,"1,500",Pubs and bars
No,Yes,4.0,165,BTM,others,others,"1,100",Pubs and bars
No,No,3.0,15,BTM,others,North Indian,"1,000",Pubs and bars
No,No,3.5,39,BTM,others,others,"1,200",Pubs and bars
No,No,3.700448817952718,0,BTM,others,others,"1,200",Pubs and bars
No,No,3.700448817952718,0,BTM,others,others,800,Pubs and bars
Yes,No,3.7,32,BTM,others,others,900,Pubs and bars
No,Yes,4.7,10422,Koramangala 5th Block,"Casual Dining, Bar",others,"1,400",Pubs and bars
No,Yes,4.5,3903,Koramangala 5th Block,others,others,"1,000",Pubs and bars
No,Yes,4.5,2233,Koramangala 7th Block,"Casual Dining, Bar",others,"1,100",Pubs and bars
Yes,Yes,4.5,3130,Koramangala 5th Block,"Casual Dining, Bar",others,"1,500",Pubs and bars
Yes,Yes,4.4,2493,Bannerghatta Road,others,others,900,Pubs and bars
No,No,4.3,2349,Koramangala 5th Block,others,others,"1,400",Pubs and bars
No,Yes,4.5,6349,Koramangala 7th Block,others,others,"1,600",Pubs and bars
Yes,Yes,4.9,2184,Koramangala 5th Block,"Casual Dining, Bar",others,"1,500",Pubs and bars
No,Yes,4.8,4390,Koramangala 5th Block,others,others,"1,000",Pubs and bars
Yes,Yes,4.4,454,Koramangala 7th Block,"Casual Dining, Bar",North Indian,"1,500",Pubs and bars
No,Yes,4.6,4965,Koramangala 5th Block,others,others,"1,800",Pubs and bars
No,Yes,4.3,1203,JP Nagar,others,others,"1,500",Pubs and bars
No,Yes,4.4,1213,Koramangala 4th Block,others,others,"1,200",Pubs and bars
No,Yes,3.9,1774,JP Nagar,others,others,"1,300",Pubs and bars
No,Yes,4.3,958,Bannerghatta Road,"Casual Dining, Bar",others,"1,000",Pubs and bars
Yes,Yes,4.3,2562,Koramangala 5th Block,others,others,"1,200",Pubs and bars
No,No,3.700448817952718,0,Koramangala 7th Block,others,others,"1,000",Pubs and bars
Yes,Yes,4.2,1365,Koramangala 7th Block,"Casual Dining, Bar",others,"1,400",Pubs and bars
Yes,Yes,4.2,541,Koramangala 5th Block,others,others,"1,000",Pubs and bars
Yes,Yes,4.4,383,Koramangala 5th Block,"Casual Dining, Bar",others,"1,500",Pubs and bars
Yes,Yes,4.1,587,JP Nagar,"Casual Dining, Bar",others,"1,200",Pubs and bars
No,Yes,4.1,771,Koramangala 4th Block,"Casual Dining, Bar",others,800,Pubs and bars
Yes,Yes,4.1,1774,Koramangala 5th Block,others,others,"1,200",Pubs and bars
No,Yes,4.1,759,others,others,"North Indian, Chinese","1,200",Pubs and bars
No,Yes,4.2,1194,JP Nagar,others,others,"1,200",Pubs and bars
Yes,Yes,4.1,400,Koramangala 5th Block,others,others,"1,200",Pubs and bars
No,No,3.9,738,Koramangala 6th Block,others,others,"1,400",Pubs and bars
No,Yes,3.9,144,Koramangala 5th Block,others,others,"1,000",Pubs and bars
No,No,3.9,66,others,others,"North Indian, Chinese","1,500",Pubs and bars
Yes,Yes,4.0,1015,JP Nagar,others,others,"1,300",Pubs and bars
No,No,3.9,31,Koramangala 4th Block,others,others,"1,000",Pubs and bars
No,Yes,3.9,281,Koramangala 7th Block,"Casual Dining, Bar",others,"1,000",Pubs and bars
No,Yes,3.9,579,Koramangala 5th Block,others,others,"1,300",Pubs and bars
No,No,3.8,157,HSR,others,others,"1,300",Pubs and bars
No,No,3.0,37,Koramangala 5th Block,others,others,"1,000",Pubs and bars
No,No,3.9,105,Koramangala 4th Block,others,others,"1,500",Pubs and bars
No,No,3.4,97,JP Nagar,"Casual Dining, Bar",others,"1,100",Pubs and bars
No,Yes,3.8,169,Koramangala 4th Block,others,"South Indian, North Indian","1,300",Pubs and bars
Yes,No,3.5,9,Koramangala 7th Block,others,others,700,Pubs and bars
No,No,3.3,19,HSR,others,others,600,Pubs and bars
No,No,3.700448817952718,0,JP Nagar,"Casual Dining, Bar","North Indian, Chinese",700,Pubs and bars
No,No,3.3,4,Koramangala 4th Block,others,"North Indian, Chinese","1,000",Pubs and bars
Yes,Yes,3.8,203,Richmond Road,Casual Dining,others,"1,200",Buffet
Yes,Yes,4.2,4733,Church Street,Casual Dining,others,"1,500",Buffet
Yes,Yes,4.4,1112,Church Street,"Casual Dining, Bar",others,"1,200",Buffet
Yes,Yes,4.5,1401,Church Street,"Casual Dining, Bar",others,"1,700",Buffet
Yes,No,4.0,3213,Church Street,Casual Dining,others,750,Buffet
No,Yes,4.5,2198,Richmond Road,Casual Dining,others,"1,800",Buffet
Yes,Yes,4.3,3130,MG Road,Casual Dining,"North Indian, South Indian","1,500",Buffet
No,Yes,4.4,2119,Lavelle Road,others,others,"2,200",Buffet
No,No,4.6,983,MG Road,others,others,"3,000",Buffet
Yes,Yes,4.0,1913,MG Road,Casual Dining,others,"2,100",Buffet
No,Yes,4.3,152,Ulsoor,others,others,"2,800",Buffet
